,amount_type.code,bad_amount.sum,badi_amount.sum,customer_group.code,demarcation.code,demarcation.label,g1_amount.sum,item.label,l120_amount.sum,l150_amount.sum,l180_amount.sum,l1_amount.sum,l30_amount.sum,l60_amount.sum,l90_amount.sum,total_amount.sum
2015,AUDA,,,,KZN266,Ulundi,0,Bulk Electricity,0,0,0,57721202,0,0,0,57721202
2015,AUDA,,,,KZN266,Ulundi,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN266,Ulundi,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN266,Ulundi,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN266,Ulundi,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN266,Ulundi,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN266,Ulundi,0,Trade Creditors,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN266,Ulundi,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN266,Ulundi,0,Other,0,0,0,0,38777471,0,0,38777471
2015,AUDA,,,,KZN266,Ulundi,0,Total,0,0,0,57721202,38777471,0,0,96498673
2015,AUDA,,,,KZN271,Umhlabuyalingana,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN271,Umhlabuyalingana,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN271,Umhlabuyalingana,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN271,Umhlabuyalingana,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN271,Umhlabuyalingana,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN271,Umhlabuyalingana,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN271,Umhlabuyalingana,0,Trade Creditors,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN271,Umhlabuyalingana,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN271,Umhlabuyalingana,0,Other,20439,23,20,-18,1975785,5824,0,2002073
2015,AUDA,,,,KZN271,Umhlabuyalingana,0,Total,20439,23,20,-18,1975785,5824,0,2002073
2015,AUDA,,,,KZN272,Jozini,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN272,Jozini,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN272,Jozini,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN272,Jozini,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN272,Jozini,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN272,Jozini,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN272,Jozini,0,Trade Creditors,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN272,Jozini,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN272,Jozini,0,Other,0,9487570,0,0,0,0,0,9487570
2015,AUDA,,,,KZN272,Jozini,0,Total,0,9487570,0,0,0,0,0,9487570
2015,AUDA,,,,KZN273,The Big 5 False Bay,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN273,The Big 5 False Bay,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN273,The Big 5 False Bay,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN273,The Big 5 False Bay,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN273,The Big 5 False Bay,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN273,The Big 5 False Bay,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN273,The Big 5 False Bay,0,Trade Creditors,25189,43379,59962,1066141,2881724,799893,1552377,6428665
2015,AUDA,,,,KZN273,The Big 5 False Bay,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN273,The Big 5 False Bay,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN273,The Big 5 False Bay,0,Total,25189,43379,59962,1066141,2881724,799893,1552377,6428665
2015,AUDA,,,,KZN274,Hlabisa,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN274,Hlabisa,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN274,Hlabisa,0,PAYE deductions,0,0,0,0,241543,0,0,241543
2015,AUDA,,,,KZN274,Hlabisa,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN274,Hlabisa,0,Pensions / Retirement deductions,0,0,0,0,178508,0,0,178508
2015,AUDA,,,,KZN274,Hlabisa,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN274,Hlabisa,0,Trade Creditors,0,0,0,0,8354864,0,0,8354864
2015,AUDA,,,,KZN274,Hlabisa,0,Auditor General,0,0,0,0,201291,0,0,201291
2015,AUDA,,,,KZN274,Hlabisa,0,Other,0,0,0,0,547632,0,0,547632
2015,AUDA,,,,KZN274,Hlabisa,0,Total,0,0,0,0,9523838,0,0,9523838
2015,AUDA,,,,KZN275,Mtubatuba,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN275,Mtubatuba,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN275,Mtubatuba,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN275,Mtubatuba,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN275,Mtubatuba,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN275,Mtubatuba,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN275,Mtubatuba,0,Trade Creditors,0,0,2243,331516,4613506,237628,138487,5323380
2015,AUDA,,,,KZN275,Mtubatuba,0,Auditor General,0,0,0,0,1350,0,0,1350
2015,AUDA,,,,KZN275,Mtubatuba,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN275,Mtubatuba,0,Total,0,0,2243,331516,4614856,237628,138487,5324730
2015,AUDA,,,,KZN281,Mfolozi,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN281,Mfolozi,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN281,Mfolozi,0,PAYE deductions,0,0,0,0,1191509,0,0,1191509
2015,AUDA,,,,KZN281,Mfolozi,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN281,Mfolozi,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN281,Mfolozi,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN281,Mfolozi,0,Trade Creditors,0,0,0,0,11989387,0,0,11989387
2015,AUDA,,,,KZN281,Mfolozi,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN281,Mfolozi,0,Other,0,0,0,0,5748697,0,0,5748697
2015,AUDA,,,,KZN281,Mfolozi,0,Total,0,0,0,0,18929593,0,0,18929593
2015,AUDA,,,,KZN282,uMhlathuze,0,Bulk Electricity,0,0,0,0,73047111,0,0,73047111
2015,AUDA,,,,KZN282,uMhlathuze,0,Bulk Water,0,0,0,0,10094576,0,0,10094576
2015,AUDA,,,,KZN282,uMhlathuze,0,PAYE deductions,0,0,0,0,5226710,0,0,5226710
2015,AUDA,,,,KZN282,uMhlathuze,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN282,uMhlathuze,0,Pensions / Retirement deductions,0,0,0,0,4069181,0,0,4069181
2015,AUDA,,,,KZN282,uMhlathuze,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN282,uMhlathuze,0,Trade Creditors,0,0,0,0,233426133,0,0,233426133
2015,AUDA,,,,KZN282,uMhlathuze,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN282,uMhlathuze,0,Other,0,0,0,0,31952258,0,0,31952258
2015,AUDA,,,,KZN282,uMhlathuze,0,Total,0,0,0,0,357815969,0,0,357815969
2015,AUDA,,,,KZN283,Ntambanana,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN283,Ntambanana,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN283,Ntambanana,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN283,Ntambanana,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN283,Ntambanana,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN283,Ntambanana,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN283,Ntambanana,0,Trade Creditors,0,0,0,0,1264539,0,0,1264539
2015,AUDA,,,,KZN283,Ntambanana,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN283,Ntambanana,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN283,Ntambanana,0,Total,0,0,0,0,1264539,0,0,1264539
2015,AUDA,,,,KZN284,uMlalazi,0,Bulk Electricity,0,0,0,0,39424565,0,0,39424565
2015,AUDA,,,,KZN284,uMlalazi,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN284,uMlalazi,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN284,uMlalazi,0,VAT (output less input),0,0,0,0,1584956,0,0,1584956
2015,AUDA,,,,KZN284,uMlalazi,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN284,uMlalazi,0,Loan repayments,0,0,0,0,617534,0,0,617534
2015,AUDA,,,,KZN284,uMlalazi,0,Trade Creditors,0,0,0,0,239954415,0,0,239954415
2015,AUDA,,,,KZN284,uMlalazi,0,Auditor General,0,0,0,0,1933418,0,0,1933418
2015,AUDA,,,,KZN284,uMlalazi,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN284,uMlalazi,0,Total,0,0,0,0,283514888,0,0,283514888
2015,AUDA,,,,KZN285,Mthonjaneni,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN285,Mthonjaneni,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN285,Mthonjaneni,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN285,Mthonjaneni,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN285,Mthonjaneni,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN285,Mthonjaneni,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN285,Mthonjaneni,0,Trade Creditors,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN285,Mthonjaneni,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN285,Mthonjaneni,0,Other,0,0,0,0,207732,0,0,207732
2015,AUDA,,,,KZN285,Mthonjaneni,0,Total,0,0,0,0,207732,0,0,207732
2015,AUDA,,,,KZN286,Nkandla,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN286,Nkandla,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN286,Nkandla,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN286,Nkandla,0,VAT (output less input),0,0,0,0,9283,0,0,9283
2015,AUDA,,,,KZN286,Nkandla,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN286,Nkandla,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN286,Nkandla,0,Trade Creditors,0,0,0,0,7760268,0,0,7760268
2015,AUDA,,,,KZN286,Nkandla,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN286,Nkandla,0,Other,0,0,0,0,6462671,0,0,6462671
2015,AUDA,,,,KZN286,Nkandla,0,Total,0,0,0,0,14232222,0,0,14232222
2015,AUDA,,,,KZN291,Mandeni,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN291,Mandeni,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN291,Mandeni,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN291,Mandeni,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN291,Mandeni,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN291,Mandeni,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN291,Mandeni,0,Trade Creditors,0,0,0,0,2083960,0,0,2083960
2015,AUDA,,,,KZN291,Mandeni,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN291,Mandeni,0,Other,0,0,0,0,182454,0,0,182454
2015,AUDA,,,,KZN291,Mandeni,0,Total,0,0,0,0,2266414,0,0,2266414
2015,AUDA,,,,KZN292,KwaDukuza,0,Bulk Electricity,0,0,0,0,33941541,0,0,33941541
2015,AUDA,,,,KZN292,KwaDukuza,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN292,KwaDukuza,0,PAYE deductions,0,0,0,0,3161830,0,0,3161830
2015,AUDA,,,,KZN292,KwaDukuza,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN292,KwaDukuza,0,Pensions / Retirement deductions,0,0,0,0,2988059,0,0,2988059
2015,AUDA,,,,KZN292,KwaDukuza,0,Loan repayments,0,0,0,0,5441092,0,0,5441092
2015,AUDA,,,,KZN292,KwaDukuza,0,Trade Creditors,485206,0,0,0,16931055,779914,340140,18536315
2015,AUDA,,,,KZN292,KwaDukuza,0,Auditor General,0,0,0,0,65351,0,0,65351
2015,AUDA,,,,KZN292,KwaDukuza,0,Other,3785264,0,0,0,80948775,25927469,4398722,115060230
2015,AUDA,,,,KZN292,KwaDukuza,0,Total,4270470,0,0,0,143477703,26707383,4738862,179194418
2015,AUDA,,,,KZN293,Ndwedwe,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN293,Ndwedwe,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN293,Ndwedwe,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN293,Ndwedwe,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN293,Ndwedwe,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN293,Ndwedwe,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN293,Ndwedwe,0,Trade Creditors,0,0,0,0,3023234,0,0,3023234
2015,AUDA,,,,KZN293,Ndwedwe,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN293,Ndwedwe,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN293,Ndwedwe,0,Total,0,0,0,0,3023234,0,0,3023234
2015,AUDA,,,,KZN294,Maphumulo,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN294,Maphumulo,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN294,Maphumulo,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN294,Maphumulo,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN294,Maphumulo,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN294,Maphumulo,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN294,Maphumulo,0,Trade Creditors,0,0,0,0,762274,457364,304909,1524547
2015,AUDA,,,,KZN294,Maphumulo,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN294,Maphumulo,0,Other,1875882,1731584,1442986,0,4328959,2885973,2164480,14429864
2015,AUDA,,,,KZN294,Maphumulo,0,Total,1875882,1731584,1442986,0,5091233,3343337,2469389,15954411
2015,AUDA,,,,KZN432,Kwa Sani,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN432,Kwa Sani,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN432,Kwa Sani,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN432,Kwa Sani,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN432,Kwa Sani,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN432,Kwa Sani,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN432,Kwa Sani,0,Trade Creditors,0,0,0,0,3262669,0,0,3262669
2015,AUDA,,,,KZN432,Kwa Sani,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN432,Kwa Sani,0,Other,0,0,0,0,64397,0,0,64397
2015,AUDA,,,,KZN432,Kwa Sani,0,Total,0,0,0,0,3327066,0,0,3327066
2015,AUDA,,,,KZN433,Greater Kokstad,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN433,Greater Kokstad,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN433,Greater Kokstad,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN433,Greater Kokstad,0,VAT (output less input),0,0,0,0,75000,0,0,75000
2015,AUDA,,,,KZN433,Greater Kokstad,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN433,Greater Kokstad,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN433,Greater Kokstad,0,Trade Creditors,124000,0,0,0,444000,164000,41000,773000
2015,AUDA,,,,KZN433,Greater Kokstad,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN433,Greater Kokstad,0,Other,94000,0,0,0,0,1000,0,95000
2015,AUDA,,,,KZN433,Greater Kokstad,0,Total,218000,0,0,0,519000,165000,41000,943000
2015,AUDA,,,,KZN434,Ubuhlebezwe,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN434,Ubuhlebezwe,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN434,Ubuhlebezwe,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN434,Ubuhlebezwe,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN434,Ubuhlebezwe,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN434,Ubuhlebezwe,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN434,Ubuhlebezwe,0,Trade Creditors,0,0,0,0,14317385,0,0,14317385
2015,AUDA,,,,KZN434,Ubuhlebezwe,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN434,Ubuhlebezwe,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN434,Ubuhlebezwe,0,Total,0,0,0,0,14317385,0,0,14317385
2015,AUDA,,,,KZN435,Umzimkhulu,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN435,Umzimkhulu,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN435,Umzimkhulu,0,PAYE deductions,0,0,0,0,8006039,0,0,8006039
2015,AUDA,,,,KZN435,Umzimkhulu,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN435,Umzimkhulu,0,Pensions / Retirement deductions,0,0,0,0,4584513,0,0,4584513
2015,AUDA,,,,KZN435,Umzimkhulu,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN435,Umzimkhulu,0,Trade Creditors,0,0,0,0,178602469,0,0,178602469
2015,AUDA,,,,KZN435,Umzimkhulu,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN435,Umzimkhulu,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,KZN435,Umzimkhulu,0,Total,0,0,0,0,191193021,0,0,191193021
2015,AUDA,,,,LIM332,Greater Letaba,0,Bulk Electricity,0,0,0,0,852669,0,0,852669
2015,AUDA,,,,LIM332,Greater Letaba,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM332,Greater Letaba,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM332,Greater Letaba,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM332,Greater Letaba,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM332,Greater Letaba,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM332,Greater Letaba,0,Trade Creditors,0,0,0,0,6794855,0,0,6794855
2015,AUDA,,,,LIM332,Greater Letaba,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM332,Greater Letaba,0,Other,0,0,0,0,753998,0,0,753998
2015,AUDA,,,,LIM332,Greater Letaba,0,Total,0,0,0,0,8401522,0,0,8401522
2015,AUDA,,,,LIM333,Greater Tzaneen,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM333,Greater Tzaneen,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM333,Greater Tzaneen,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM333,Greater Tzaneen,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM333,Greater Tzaneen,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM333,Greater Tzaneen,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM333,Greater Tzaneen,0,Trade Creditors,0,0,0,0,8356405,168314,0,8524719
2015,AUDA,,,,LIM333,Greater Tzaneen,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM333,Greater Tzaneen,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM333,Greater Tzaneen,0,Total,0,0,0,0,8356405,168314,0,8524719
2015,AUDA,,,,LIM334,Ba-Phalaborwa,0,Bulk Electricity,0,0,0,0,7228107,6122232,2747846,16098185
2015,AUDA,,,,LIM334,Ba-Phalaborwa,264141950,Bulk Water,0,0,0,0,0,0,0,264141950
2015,AUDA,,,,LIM334,Ba-Phalaborwa,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM334,Ba-Phalaborwa,0,VAT (output less input),0,0,0,0,10722895,0,0,10722895
2015,AUDA,,,,LIM334,Ba-Phalaborwa,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM334,Ba-Phalaborwa,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM334,Ba-Phalaborwa,0,Trade Creditors,0,0,0,0,72658345,0,0,72658345
2015,AUDA,,,,LIM334,Ba-Phalaborwa,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM334,Ba-Phalaborwa,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM334,Ba-Phalaborwa,264141950,Total,0,0,0,0,90609347,6122232,2747846,363621375
2015,AUDA,,,,LIM335,Maruleng,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM335,Maruleng,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM335,Maruleng,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM335,Maruleng,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM335,Maruleng,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM335,Maruleng,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM335,Maruleng,0,Trade Creditors,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM335,Maruleng,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM335,Maruleng,0,Other,0,0,0,0,149734,0,0,149734
2015,AUDA,,,,LIM335,Maruleng,0,Total,0,0,0,0,149734,0,0,149734
2015,AUDA,,,,LIM341,Musina,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM341,Musina,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM341,Musina,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM341,Musina,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM341,Musina,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM341,Musina,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM341,Musina,0,Trade Creditors,7548053,33561381,0,0,14319568,8531677,2460093,66420772
2015,AUDA,,,,LIM341,Musina,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM341,Musina,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM341,Musina,0,Total,7548053,33561381,0,0,14319568,8531677,2460093,66420772
2015,AUDA,,,,LIM342,Mutale,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM342,Mutale,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM342,Mutale,0,PAYE deductions,0,0,0,0,357020,0,0,357020
2015,AUDA,,,,LIM342,Mutale,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM342,Mutale,0,Pensions / Retirement deductions,0,0,0,0,605001,0,0,605001
2015,AUDA,,,,LIM342,Mutale,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM342,Mutale,0,Trade Creditors,15537,5717,1391172,0,7848084,748,505717,9766975
2015,AUDA,,,,LIM342,Mutale,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM342,Mutale,0,Other,0,0,0,0,669152,0,0,669152
2015,AUDA,,,,LIM342,Mutale,0,Total,15537,5717,1391172,0,9479257,748,505717,11398148
2015,AUDA,,,,LIM343,Thulamela,0,Bulk Electricity,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM343,Thulamela,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM343,Thulamela,0,PAYE deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM343,Thulamela,0,VAT (output less input),0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM343,Thulamela,0,Pensions / Retirement deductions,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM343,Thulamela,0,Loan repayments,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM343,Thulamela,0,Trade Creditors,0,0,0,0,4251804,0,0,4251804
2015,AUDA,,,,LIM343,Thulamela,0,Auditor General,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM343,Thulamela,0,Other,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM343,Thulamela,0,Total,0,0,0,0,4251804,0,0,4251804
2015,AUDA,,,,LIM344,Makhado,0,Bulk Electricity,0,0,0,0,48100938,0,0,48100938
2015,AUDA,,,,LIM344,Makhado,0,Bulk Water,0,0,0,0,0,0,0,0
2015,AUDA,,,,LIM344,Makhado,0,PAYE deductions,0,0,0,0,2417531,0,0,2417531
2015,AUDA,,,,LIM344,Makhado,0,VAT (output less input),0,0,0,0,0,0,0,0
